Day,Start Time,End Time,Area,Floor,Prediction,Level,Predicted Max,Low Minutes,Medium Minutes,High Minutes,15min Predicted Counts
Thursday,10:00,10:14,C,F1,High,High,107,0,0,15,"[77, 65, 81, 74, 76, 73, 71, 78, 80, 104, 106, 97, 94, 105, 107]"
Thursday,10:00,10:14,CD Walkway,F1,Medium,Medium,43,0,15,0,"[42, 39, 39, 40, 43, 42, 39, 42, 40, 40, 39, 39, 37, 38, 36]"
Thursday,10:00,10:14,D,F1,Medium,Medium,43,0,15,0,"[37, 36, 38, 40, 41, 39, 42, 40, 40, 42, 36, 37, 40, 43, 39]"
Thursday,10:00,10:14,DE Walkway,F1,Medium,Medium,46,0,15,0,"[45, 46, 45, 42, 40, 36, 33, 33, 35, 38, 38, 44, 46, 38, 42]"
Thursday,10:00,10:14,E,F1,Medium,Medium,45,0,15,0,"[43, 39, 38, 35, 41, 44, 44, 43, 41, 38, 41, 42, 45, 45, 41]"
Thursday,10:00,10:14,A Corridor,F2,Medium,Medium,42,0,15,0,"[37, 36, 39, 40, 40, 37, 35, 34, 38, 38, 37, 37, 40, 42, 40]"
Thursday,10:00,10:14,"B (LT21,22)",F2,Medium,Medium,42,0,15,0,"[37, 39, 38, 42, 40, 39, 39, 40, 41, 42, 38, 39, 39, 38, 35]"
Thursday,10:00,10:14,BC Walkway,F2,High,High,95,0,0,15,"[72, 79, 73, 83, 72, 78, 88, 72, 69, 78, 75, 70, 95, 93, 95]"
Thursday,10:00,10:14,C,F2,Medium,Medium,42,0,15,0,"[40, 39, 40, 39, 39, 42, 40, 40, 41, 37, 36, 36, 35, 37, 37]"
Thursday,10:00,10:14,CD Walkway,F2,Medium,Medium,41,0,15,0,"[40, 40, 41, 41, 41, 40, 38, 39, 36, 38, 41, 41, 38, 41, 40]"
Thursday,10:00,10:14,D,F2,High,High,92,0,0,15,"[83, 81, 75, 69, 70, 77, 80, 83, 91, 91, 92, 89, 70, 71, 92]"
Thursday,10:00,10:14,DE Walkway,F2,High,High,96,0,0,15,"[65, 64, 79, 71, 70, 87, 96, 90, 76, 81, 73, 80, 84, 82, 87]"
Thursday,10:00,10:14,E,F2,Low,Low,18,15,0,0,"[16, 11, 18, 10, 12, 11, 12, 8, 16, 16, 13, 13, 13, 16, 10]"
Thursday,10:00,10:14,Student Services,F2,High,High,97,0,0,15,"[85, 84, 86, 85, 82, 79, 87, 95, 97, 93, 75, 74, 74, 69, 68]"
Thursday,10:00,10:14,Library,F2,Low,Low,22,15,0,0,"[12, 16, 16, 12, 8, 7, 9, 8, 9, 13, 16, 18, 16, 21, 22]"
Thursday,10:15,10:29,Amphitheatre,F1,High,High,111,0,0,15,"[88, 90, 103, 108, 111, 108, 108, 104, 86, 85, 82, 88, 82, 90, 72]"
Thursday,10:15,10:29,A Entrance,F1,Medium,Medium,45,0,15,0,"[45, 44, 43, 41, 43, 37, 35, 34, 35, 36, 38, 38, 39, 39, 41]"
Thursday,10:15,10:29,A,F1,Medium,Medium,46,0,15,0,"[39, 39, 41, 44, 46, 40, 40, 36, 38, 36, 39, 43, 41, 39, 41]"
Thursday,10:15,10:29,AB Walkway,F1,High,High,95,0,0,15,"[88, 69, 81, 80, 77, 86, 95, 92, 85, 67, 62, 71, 70, 66, 68]"
Thursday,10:15,10:29,B,F1,High,High,88,0,0,15,"[84, 81, 77, 74, 77, 81, 82, 81, 86, 70, 88, 78, 83, 87, 88]"
Thursday,10:15,10:29,BC Walkway,F1,High,High,110,0,0,15,"[81, 83, 84, 89, 110, 98, 83, 85, 91, 95, 97, 91, 91, 92, 100]"
Thursday,10:15,10:29,C,F1,High,High,102,0,0,15,"[86, 80, 73, 96, 102, 88, 71, 100, 76, 86, 90, 79, 74, 79, 89]"
Thursday,10:15,10:29,CD Walkway,F1,Medium,Medium,46,0,15,0,"[42, 42, 42, 41, 46, 42, 42, 38, 34, 36, 35, 36, 35, 35, 37]"
Thursday,10:15,10:29,D,F1,Medium,Medium,45,0,15,0,"[42, 45, 45, 44, 40, 43, 42, 36, 36, 40, 41, 40, 39, 41, 42]"
Thursday,10:15,10:29,DE Walkway,F1,Medium,Medium,42,0,15,0,"[37, 41, 42, 39, 37, 42, 38, 40, 39, 42, 41, 40, 38, 38, 41]"
Thursday,10:15,10:29,E,F1,Medium,Medium,44,0,15,0,"[44, 44, 44, 38, 37, 38, 44, 42, 42, 35, 40, 41, 43, 42, 38]"
Thursday,10:15,10:29,A Corridor,F2,Medium,Medium,44,0,15,0,"[39, 42, 38, 42, 43, 44, 41, 38, 42, 44, 41, 39, 42, 40, 38]"
Thursday,10:15,10:29,"B (LT21,22)",F2,Medium,Medium,41,0,15,0,"[38, 38, 39, 40, 38, 36, 38, 37, 39, 37, 37, 37, 38, 41, 39]"
Thursday,10:15,10:29,BC Walkway,F2,High,High,99,0,0,15,"[79, 95, 84, 77, 78, 78, 99, 86, 88, 84, 90, 84, 95, 86, 95]"
Thursday,10:15,10:29,C,F2,Medium,Medium,44,0,15,0,"[43, 39, 37, 40, 41, 35, 36, 39, 40, 40, 41, 42, 44, 44, 35]"
Thursday,10:15,10:29,CD Walkway,F2,Medium,Medium,44,0,15,0,"[43, 40, 40, 40, 40, 40, 43, 38, 38, 43, 44, 41, 37, 37, 39]"
Thursday,10:15,10:29,D,F2,High,High,90,0,0,15,"[70, 87, 73, 67, 81, 90, 78, 83, 68, 66, 79, 89, 88, 83, 82]"
Thursday,10:15,10:29,DE Walkway,F2,High,High,103,0,0,15,"[103, 96, 80, 81, 79, 81, 73, 76, 83, 79, 82, 83, 92, 89, 80]"
Thursday,10:15,10:29,E,F2,Low,Low,15,15,0,0,"[12, 12, 12, 8, 8, 12, 12, 14, 12, 11, 13, 10, 11, 13, 15]"
Thursday,10:15,10:29,Student Services,F2,High,High,105,0,0,15,"[104, 105, 101, 100, 90, 95, 92, 92, 93, 87, 85, 85, 79, 88, 75]"
Thursday,10:15,10:29,Library,F2,Low,Low,19,15,0,0,"[10, 10, 13, 10, 9, 19, 19, 16, 12, 14, 15, 15, 17, 10, 11]"
Thursday,10:30,10:44,Amphitheatre,F1,High,High,101,0,0,15,"[69, 81, 85, 81, 79, 92, 89, 93, 86, 100, 101, 101, 97, 97, 97]"
Thursday,10:30,10:44,A Entrance,F1,Medium,Medium,44,0,15,0,"[42, 43, 43, 42, 41, 35, 42, 43, 44, 42, 41, 39, 36, 39, 38]"
Thursday,10:30,10:44,A,F1,Medium,Medium,45,0,15,0,"[38, 36, 41, 44, 45, 43, 39, 34, 38, 38, 38, 36, 37, 36, 37]"
Thursday,10:30,10:44,AB Walkway,F1,High,High,104,0,0,15,"[87, 93, 90, 94, 92, 95, 93, 86, 82, 78, 103, 104, 103, 89, 94]"
Thursday,10:30,10:44,B,F1,High,High,93,0,0,15,"[75, 92, 93, 83, 85, 80, 88, 80, 78, 70, 84, 87, 74, 75, 91]"
Thursday,10:30,10:44,BC Walkway,F1,High,High,96,0,0,15,"[90, 89, 92, 93, 94, 90, 96, 94, 94, 87, 81, 70, 64, 66, 81]"
Thursday,10:30,10:44,C,F1,High,High,101,0,0,15,"[80, 97, 87, 93, 101, 74, 76, 93, 94, 88, 87, 89, 85, 85, 72]"
Thursday,10:30,10:44,CD Walkway,F1,Medium,Medium,43,0,15,0,"[41, 38, 41, 42, 43, 41, 41, 39, 37, 36, 39, 38, 35, 36, 40]"
Thursday,10:30,10:44,D,F1,Medium,Medium,43,0,15,0,"[39, 40, 38, 41, 39, 42, 39, 40, 39, 39, 43, 42, 42, 36, 39]"
Thursday,10:30,10:44,DE Walkway,F1,Medium,Medium,42,0,15,0,"[36, 40, 39, 41, 42, 40, 41, 41, 37, 35, 35, 36, 36, 38, 37]"
Thursday,10:30,10:44,E,F1,Medium,Medium,44,0,15,0,"[40, 41, 37, 38, 39, 41, 38, 37, 39, 41, 41, 40, 42, 44, 38]"
Thursday,10:30,10:44,A Corridor,F2,Medium,Medium,46,0,15,0,"[46, 44, 44, 40, 38, 39, 39, 41, 43, 44, 44, 42, 43, 45, 43]"
Thursday,10:30,10:44,"B (LT21,22)",F2,Medium,Medium,45,0,15,0,"[39, 39, 41, 40, 42, 44, 44, 44, 44, 45, 37, 34, 34, 35, 35]"
Thursday,10:30,10:44,BC Walkway,F2,High,High,101,0,0,15,"[87, 62, 77, 98, 101, 82, 88, 82, 86, 83, 85, 91, 88, 94, 98]"
Thursday,10:30,10:44,C,F2,Medium,Medium,44,0,15,0,"[40, 41, 42, 42, 39, 41, 37, 36, 36, 40, 41, 43, 44, 43, 42]"
Thursday,10:30,10:44,CD Walkway,F2,Medium,Medium,46,0,15,0,"[37, 40, 43, 37, 40, 36, 37, 41, 43, 42, 45, 46, 39, 41, 40]"
Thursday,10:30,10:44,D,F2,High,High,104,0,0,15,"[95, 96, 95, 83, 81, 86, 81, 82, 104, 100, 102, 96, 92, 78, 82]"
Thursday,10:30,10:44,DE Walkway,F2,High,High,90,0,0,15,"[65, 67, 68, 72, 81, 80, 72, 71, 78, 88, 84, 85, 86, 85, 90]"
Thursday,10:30,10:44,E,F2,Low,Low,18,15,0,0,"[12, 12, 18, 17, 12, 16, 11, 15, 11, 11, 9, 9, 11, 11, 10]"
Thursday,10:30,10:44,Student Services,F2,High,High,97,0,0,15,"[97, 79, 86, 88, 89, 81, 75, 70, 66, 66, 73, 71, 77, 70, 67]"
Thursday,10:30,10:44,Library,F2,Low,Low,18,15,0,0,"[16, 17, 18, 15, 14, 12, 10, 12, 10, 10, 12, 11, 15, 11, 14]"
Thursday,10:45,10:59,Amphitheatre,F1,High,High,97,0,0,15,"[84, 87, 83, 82, 85, 92, 93, 97, 90, 90, 86, 86, 84, 90, 93]"
Thursday,10:45,10:59,A Entrance,F1,Medium,Medium,44,0,15,0,"[36, 36, 39, 39, 37, 36, 41, 44, 38, 39, 41, 41, 44, 43, 36]"
Thursday,10:45,10:59,A,F1,Medium,Medium,40,0,15,0,"[38, 36, 34, 34, 35, 36, 38, 40, 40, 35, 34, 37, 34, 36, 37]"
Thursday,10:45,10:59,AB Walkway,F1,High,High,97,0,0,15,"[89, 89, 94, 88, 79, 93, 94, 97, 83, 93, 95, 94, 91, 87, 83]"
Thursday,10:45,10:59,B,F1,High,High,99,0,0,15,"[77, 86, 92, 84, 86, 91, 81, 80, 80, 82, 88, 83, 87, 89, 99]"
Thursday,10:45,10:59,BC Walkway,F1,High,High,92,0,0,15,"[78, 82, 74, 69, 69, 66, 66, 92, 92, 83, 84, 87, 90, 82, 79]"
Thursday,10:45,10:59,C,F1,High,High,93,0,0,15,"[81, 92, 89, 90, 89, 80, 68, 77, 84, 82, 81, 91, 74, 91, 93]"
Thursday,10:45,10:59,CD Walkway,F1,Medium,Medium,47,0,15,0,"[40, 44, 45, 46, 47, 46, 47, 45, 44, 42, 39, 41, 45, 45, 45]"
Thursday,10:45,10:59,D,F1,Medium,Medium,44,0,15,0,"[40, 40, 38, 39, 38, 40, 41, 39, 41, 43, 44, 44, 42, 42, 39]"
Thursday,10:45,10:59,DE Walkway,F1,Medium,Medium,41,0,15,0,"[41, 39, 39, 40, 39, 39, 40, 41, 40, 35, 34, 34, 36, 38, 39]"
Thursday,10:45,10:59,E,F1,Medium,Medium,46,0,15,0,"[46, 44, 39, 38, 39, 40, 40, 40, 40, 42, 44, 45, 44, 42, 41]"
Thursday,10:45,10:59,A Corridor,F2,Medium,Medium,44,0,15,0,"[40, 42, 37, 33, 34, 40, 40, 44, 44, 44, 41, 44, 44, 44, 44]"
Thursday,10:45,10:59,"B (LT21,22)",F2,Medium,Medium,48,0,15,0,"[39, 41, 40, 39, 40, 35, 36, 37, 46, 47, 48, 43, 41, 35, 37]"
Thursday,10:45,10:59,BC Walkway,F2,High,High,103,0,0,15,"[103, 97, 85, 86, 88, 67, 60, 80, 90, 86, 96, 84, 87, 81, 85]"
Thursday,10:45,10:59,C,F2,Medium,Medium,46,0,15,0,"[41, 42, 41, 38, 40, 43, 42, 40, 41, 43, 44, 43, 46, 45, 39]"
Thursday,10:45,10:59,CD Walkway,F2,Medium,Medium,44,0,15,0,"[44, 44, 44, 37, 37, 41, 40, 43, 44, 38, 40, 37, 38, 37, 35]"
Thursday,10:45,10:59,D,F2,High,High,106,0,0,15,"[86, 91, 89, 77, 70, 68, 71, 66, 106, 105, 81, 87, 100, 100, 90]"
Thursday,10:45,10:59,DE Walkway,F2,High,High,107,0,0,15,"[104, 105, 104, 105, 107, 79, 78, 80, 77, 89, 90, 95, 81, 86, 91]"
Thursday,10:45,10:59,E,F2,Low,Low,17,15,0,0,"[11, 14, 15, 15, 17, 12, 16, 11, 10, 10, 8, 7, 7, 14, 12]"
Thursday,10:45,10:59,Student Services,F2,High,High,99,0,0,15,"[70, 71, 72, 73, 89, 88, 87, 84, 84, 83, 73, 87, 95, 94, 99]"
Thursday,10:45,10:59,Library,F2,Low,Low,19,15,0,0,"[19, 12, 14, 14, 11, 17, 13, 19, 19, 17, 18, 18, 16, 15, 12]"
Thursday,11:00,11:14,Amphitheatre,F1,High,High,98,0,0,15,"[93, 87, 83, 79, 71, 78, 91, 93, 75, 85, 72, 75, 75, 75, 98]"
Thursday,11:00,11:14,A Entrance,F1,Medium,Medium,42,0,15,0,"[36, 38, 39, 38, 38, 39, 42, 40, 40, 40, 41, 36, 38, 38, 36]"
Thursday,11:00,11:14,A,F1,Medium,Medium,43,0,15,0,"[35, 36, 36, 42, 42, 40, 39, 37, 38, 38, 42, 43, 43, 40, 40]"
Thursday,11:00,11:14,AB Walkway,F1,High,High,83,0,0,15,"[76, 79, 83, 82, 78, 76, 79, 74, 74, 68, 66, 69, 70, 70, 78]"
Thursday,11:00,11:14,B,F1,High,High,107,0,0,15,"[76, 73, 88, 94, 107, 90, 73, 70, 67, 71, 64, 76, 82, 66, 74]"
Thursday,11:00,11:14,BC Walkway,F1,High,High,104,0,0,15,"[88, 92, 90, 86, 95, 104, 101, 72, 72, 73, 89, 90, 94, 88, 85]"
Thursday,11:00,11:14,C,F1,High,High,104,0,0,15,"[78, 79, 79, 67, 63, 65, 69, 82, 94, 98, 104, 102, 100, 94, 91]"
Thursday,11:00,11:14,CD Walkway,F1,Medium,Medium,43,0,15,0,"[40, 40, 36, 35, 35, 36, 40, 40, 43, 38, 38, 36, 38, 37, 40]"
Thursday,11:00,11:14,D,F1,Medium,Medium,46,0,15,0,"[45, 46, 46, 41, 38, 40, 44, 46, 46, 46, 42, 44, 45, 44, 42]"
Thursday,11:00,11:14,DE Walkway,F1,Medium,Medium,48,0,15,0,"[46, 45, 48, 44, 43, 42, 39, 44, 43, 44, 43, 43, 40, 43, 43]"
Thursday,11:00,11:14,E,F1,Medium,Medium,42,0,15,0,"[37, 37, 38, 37, 37, 42, 42, 39, 39, 39, 39, 40, 38, 36, 35]"
Thursday,11:00,11:14,A Corridor,F2,Medium,Medium,44,0,15,0,"[37, 44, 43, 44, 43, 41, 37, 37, 39, 40, 41, 40, 42, 39, 37]"
Thursday,11:00,11:14,"B (LT21,22)",F2,Medium,Medium,44,0,15,0,"[43, 39, 38, 37, 39, 40, 37, 42, 42, 41, 41, 41, 40, 44, 43]"
Thursday,11:00,11:14,BC Walkway,F2,High,High,103,0,0,15,"[85, 84, 85, 74, 70, 68, 60, 79, 89, 103, 93, 90, 67, 75, 93]"
Thursday,11:00,11:14,C,F2,Medium,Medium,45,0,15,0,"[38, 36, 37, 39, 37, 44, 41, 37, 36, 41, 44, 45, 44, 43, 41]"
Thursday,11:00,11:14,CD Walkway,F2,Medium,Medium,43,0,15,0,"[38, 38, 43, 40, 37, 37, 41, 41, 42, 39, 41, 38, 36, 36, 43]"
Thursday,11:00,11:14,D,F2,High,High,95,0,0,15,"[79, 85, 91, 91, 91, 84, 86, 81, 85, 87, 95, 90, 84, 87, 74]"
Thursday,11:00,11:14,DE Walkway,F2,High,High,99,0,0,15,"[93, 99, 91, 92, 81, 83, 76, 74, 73, 70, 78, 68, 90, 87, 93]"
Thursday,11:00,11:14,E,F2,Low,Low,17,15,0,0,"[11, 10, 12, 13, 17, 17, 15, 12, 13, 12, 10, 9, 9, 13, 10]"
Thursday,11:00,11:14,Student Services,F2,High,High,102,0,0,15,"[89, 95, 91, 79, 80, 79, 78, 85, 88, 67, 79, 80, 84, 102, 95]"
Thursday,11:00,11:14,Library,F2,Low,Low,16,15,0,0,"[9, 9, 14, 15, 10, 9, 11, 14, 16, 15, 13, 13, 12, 12, 15]"
Thursday,11:15,11:29,Amphitheatre,F1,High,High,98,0,0,15,"[93, 93, 82, 91, 96, 98, 93, 95, 75, 92, 97, 86, 93, 77, 77]"
Thursday,11:15,11:29,A Entrance,F1,Medium,Medium,45,0,15,0,"[43, 43, 44, 45, 44, 44, 36, 37, 38, 39, 38, 41, 42, 40, 42]"
Thursday,11:15,11:29,A,F1,Medium,Medium,45,0,15,0,"[35, 35, 45, 45, 40, 34, 34, 38, 41, 41, 42, 38, 38, 41, 43]"
Thursday,11:15,11:29,AB Walkway,F1,High,High,88,0,0,15,"[68, 69, 66, 68, 70, 75, 88, 77, 83, 75, 75, 67, 76, 78, 80]"
Thursday,11:15,11:29,B,F1,High,High,95,0,0,15,"[88, 86, 74, 82, 89, 88, 81, 74, 73, 82, 85, 84, 95, 88, 81]"
Thursday,11:15,11:29,BC Walkway,F1,High,High,106,0,0,15,"[93, 98, 90, 85, 104, 106, 98, 93, 88, 78, 76, 74, 73, 72, 91]"
Thursday,11:15,11:29,C,F1,High,High,97,0,0,15,"[85, 92, 97, 87, 88, 86, 70, 65, 66, 87, 82, 91, 92, 88, 74]"
Thursday,11:15,11:29,CD Walkway,F1,Medium,Medium,43,0,15,0,"[43, 43, 42, 39, 39, 40, 37, 37, 37, 37, 38, 40, 36, 35, 41]"
Thursday,11:15,11:29,D,F1,Medium,Medium,47,0,15,0,"[38, 37, 39, 40, 47, 45, 39, 40, 38, 36, 36, 36, 40, 44, 44]"
Thursday,11:15,11:29,DE Walkway,F1,Medium,Medium,44,0,15,0,"[44, 39, 39, 38, 40, 36, 36, 36, 38, 40, 38, 38, 37, 36, 36]"
Thursday,11:15,11:29,E,F1,Medium,Medium,47,0,15,0,"[42, 45, 45, 45, 47, 45, 38, 41, 41, 37, 37, 36, 38, 38, 41]"
Thursday,11:15,11:29,A Corridor,F2,Medium,Medium,44,0,15,0,"[41, 44, 42, 39, 35, 35, 39, 36, 38, 39, 40, 42, 41, 40, 43]"
Thursday,11:15,11:29,"B (LT21,22)",F2,Medium,Medium,47,0,15,0,"[41, 43, 43, 42, 44, 42, 41, 39, 45, 47, 40, 40, 40, 38, 37]"
Thursday,11:15,11:29,BC Walkway,F2,High,High,101,0,0,15,"[95, 94, 101, 93, 94, 94, 91, 93, 96, 90, 94, 65, 71, 73, 68]"
Thursday,11:15,11:29,C,F2,Medium,Medium,44,0,15,0,"[39, 39, 44, 43, 37, 39, 40, 34, 42, 38, 38, 40, 40, 42, 42]"
Thursday,11:15,11:29,CD Walkway,F2,Medium,Medium,43,0,15,0,"[40, 40, 41, 37, 41, 36, 38, 40, 43, 43, 40, 39, 38, 37, 41]"
Thursday,11:15,11:29,D,F2,High,High,99,0,0,15,"[81, 75, 69, 82, 86, 88, 91, 86, 81, 86, 71, 71, 83, 90, 99]"
Thursday,11:15,11:29,DE Walkway,F2,High,High,106,0,0,15,"[90, 90, 87, 86, 94, 99, 100, 106, 105, 102, 95, 94, 95, 97, 101]"
Thursday,11:15,11:29,E,F2,Low,Low,18,15,0,0,"[15, 9, 11, 9, 7, 10, 9, 13, 10, 12, 10, 11, 18, 15, 15]"
Thursday,11:15,11:29,Student Services,F2,High,High,96,0,0,15,"[71, 73, 84, 67, 69, 86, 96, 87, 91, 80, 73, 73, 93, 78, 82]"
Thursday,11:15,11:29,Library,F2,Low,Low,20,15,0,0,"[17, 16, 16, 12, 17, 13, 14, 11, 12, 12, 17, 20, 20, 12, 11]"
Thursday,11:30,11:44,Amphitheatre,F1,High,High,99,0,0,15,"[97, 94, 89, 91, 89, 79, 79, 80, 99, 96, 96, 87, 91, 91, 95]"
Thursday,11:30,11:44,A Entrance,F1,Medium,Medium,47,0,15,0,"[40, 42, 41, 40, 40, 38, 37, 43, 47, 47, 44, 35, 35, 35, 35]"
Thursday,11:30,11:44,A,F1,Medium,Medium,43,0,15,0,"[41, 38, 39, 42, 41, 36, 40, 40, 39, 36, 41, 41, 43, 43, 40]"
Thursday,11:30,11:44,AB Walkway,F1,High,High,105,0,0,15,"[98, 99, 96, 83, 85, 81, 90, 97, 102, 105, 94, 81, 73, 78, 84]"
Thursday,11:30,11:44,B,F1,High,High,88,0,0,15,"[86, 80, 80, 82, 70, 74, 75, 73, 86, 88, 80, 83, 72, 76, 87]"
Thursday,11:30,11:44,BC Walkway,F1,High,High,101,0,0,15,"[82, 94, 92, 92, 82, 90, 92, 89, 82, 80, 84, 86, 92, 101, 92]"
Thursday,11:30,11:44,C,F1,High,High,100,0,0,15,"[100, 99, 100, 99, 87, 87, 91, 72, 80, 71, 90, 80, 79, 82, 69]"
Thursday,11:30,11:44,CD Walkway,F1,Medium,Medium,42,0,15,0,"[38, 38, 39, 37, 35, 36, 37, 35, 35, 36, 38, 42, 40, 35, 35]"
Thursday,11:30,11:44,D,F1,Medium,Medium,44,0,15,0,"[37, 38, 44, 43, 37, 36, 36, 35, 36, 36, 39, 42, 41, 39, 39]"
Thursday,11:30,11:44,DE Walkway,F1,Medium,Medium,45,0,15,0,"[43, 43, 42, 42, 43, 41, 42, 44, 44, 45, 42, 40, 40, 38, 39]"
Thursday,11:30,11:44,E,F1,Medium,Medium,44,0,15,0,"[43, 43, 40, 38, 39, 41, 44, 40, 39, 43, 40, 37, 37, 41, 39]"
Thursday,11:30,11:44,A Corridor,F2,Medium,Medium,47,0,15,0,"[42, 42, 42, 39, 38, 38, 40, 43, 46, 46, 47, 40, 38, 41, 40]"
Thursday,11:30,11:44,"B (LT21,22)",F2,Medium,Medium,43,0,15,0,"[40, 38, 38, 41, 41, 40, 40, 40, 40, 41, 43, 39, 41, 42, 43]"
Thursday,11:30,11:44,BC Walkway,F2,High,High,107,0,0,15,"[95, 87, 95, 97, 95, 95, 103, 107, 105, 90, 79, 93, 98, 86, 76]"
Thursday,11:30,11:44,C,F2,Medium,Medium,45,0,15,0,"[38, 38, 38, 41, 42, 41, 36, 41, 43, 43, 45, 43, 42, 42, 40]"
Thursday,11:30,11:44,CD Walkway,F2,Medium,Medium,42,0,15,0,"[37, 36, 42, 40, 41, 41, 37, 37, 36, 37, 36, 38, 37, 40, 41]"
Thursday,11:30,11:44,D,F2,High,High,89,0,0,15,"[85, 83, 77, 77, 81, 79, 78, 74, 77, 76, 81, 84, 86, 80, 89]"
Thursday,11:30,11:44,DE Walkway,F2,High,High,102,0,0,15,"[84, 88, 95, 97, 81, 82, 82, 78, 80, 96, 95, 91, 93, 96, 102]"
Thursday,11:30,11:44,E,F2,Low,Low,18,15,0,0,"[7, 7, 10, 16, 14, 10, 15, 16, 18, 13, 14, 13, 15, 16, 18]"
Thursday,11:30,11:44,Student Services,F2,High,High,97,0,0,15,"[89, 77, 69, 81, 85, 88, 86, 85, 89, 86, 84, 97, 82, 80, 88]"
Thursday,11:30,11:44,Library,F2,Low,Low,16,15,0,0,"[9, 10, 11, 16, 14, 14, 15, 15, 10, 9, 10, 10, 11, 10, 9]"
Thursday,11:45,11:59,Amphitheatre,F1,High,High,93,0,0,15,"[93, 80, 73, 73, 67, 71, 68, 83, 84, 79, 82, 80, 73, 85, 84]"
Thursday,11:45,11:59,A Entrance,F1,Medium,Medium,47,0,15,0,"[40, 42, 44, 47, 46, 45, 41, 39, 42, 42, 45, 45, 42, 46, 46]"
Thursday,11:45,11:59,A,F1,Medium,Medium,43,0,15,0,"[43, 38, 40, 41, 41, 38, 42, 42, 39, 36, 38, 38, 34, 36, 43]"
Thursday,11:45,11:59,AB Walkway,F1,High,High,100,0,0,15,"[91, 94, 69, 90, 91, 92, 86, 91, 100, 88, 78, 78, 78, 94, 82]"
Thursday,11:45,11:59,B,F1,High,High,100,0,0,15,"[84, 85, 88, 88, 83, 91, 98, 84, 83, 78, 84, 93, 86, 94, 100]"
Thursday,11:45,11:59,BC Walkway,F1,High,High,104,0,0,15,"[92, 78, 78, 89, 90, 89, 104, 88, 86, 95, 93, 70, 66, 83, 79]"
Thursday,11:45,11:59,C,F1,High,High,107,0,0,15,"[67, 71, 91, 97, 107, 84, 89, 86, 79, 99, 106, 106, 79, 78, 76]"
Thursday,11:45,11:59,CD Walkway,F1,Medium,Medium,45,0,15,0,"[40, 40, 41, 44, 45, 44, 41, 40, 40, 41, 38, 41, 43, 39, 40]"
Thursday,11:45,11:59,D,F1,Medium,Medium,45,0,15,0,"[45, 45, 42, 40, 39, 42, 41, 41, 40, 37, 38, 38, 40, 40, 44]"
Thursday,11:45,11:59,DE Walkway,F1,Medium,Medium,45,0,15,0,"[45, 44, 42, 35, 32, 36, 40, 42, 40, 40, 40, 42, 41, 38, 39]"
Thursday,11:45,11:59,E,F1,Medium,Medium,47,0,15,0,"[41, 37, 41, 39, 39, 40, 41, 41, 38, 40, 44, 44, 47, 42, 42]"
Thursday,11:45,11:59,A Corridor,F2,Medium,Medium,42,0,15,0,"[39, 41, 42, 40, 39, 37, 39, 41, 40, 38, 35, 35, 36, 37, 37]"
Thursday,11:45,11:59,"B (LT21,22)",F2,Medium,Medium,46,0,15,0,"[40, 46, 36, 35, 36, 37, 35, 35, 35, 41, 38, 38, 39, 40, 39]"
Thursday,11:45,11:59,BC Walkway,F2,High,High,102,0,0,15,"[86, 80, 80, 77, 77, 68, 79, 81, 70, 88, 85, 102, 84, 80, 95]"
Thursday,11:45,11:59,C,F2,Medium,Medium,47,0,15,0,"[47, 36, 38, 42, 44, 43, 41, 44, 45, 40, 36, 37, 39, 39, 40]"
Thursday,11:45,11:59,CD Walkway,F2,Medium,Medium,41,0,15,0,"[36, 38, 38, 38, 37, 37, 38, 40, 38, 34, 33, 33, 35, 35, 41]"
Thursday,11:45,11:59,D,F2,High,High,97,0,0,15,"[69, 91, 89, 94, 97, 83, 96, 93, 86, 70, 75, 76, 87, 72, 82]"
Thursday,11:45,11:59,DE Walkway,F2,High,High,105,0,0,15,"[77, 65, 61, 58, 61, 73, 95, 99, 96, 101, 101, 104, 105, 101, 99]"
Thursday,11:45,11:59,E,F2,Low,Low,15,15,0,0,"[10, 11, 11, 8, 6, 5, 7, 9, 15, 14, 9, 10, 12, 15, 15]"
Thursday,11:45,11:59,Student Services,F2,High,High,104,0,0,15,"[74, 68, 86, 82, 98, 96, 82, 88, 98, 90, 97, 104, 104, 94, 85]"
Thursday,11:45,11:59,Library,F2,Low,Low,15,15,0,0,"[12, 10, 9, 9, 13, 15, 15, 10, 8, 7, 9, 9, 13, 11, 12]"
Thursday,12:00,12:14,Amphitheatre,F1,High,High,94,0,0,15,"[80, 84, 94, 94, 90, 79, 66, 80, 83, 85, 76, 77, 80, 77, 71]"
Thursday,12:00,12:14,A Entrance,F1,Medium,Medium,41,0,15,0,"[39, 34, 34, 33, 35, 40, 41, 40, 40, 40, 36, 36, 38, 39, 40]"
Thursday,12:00,12:14,A,F1,Medium,Medium,48,0,15,0,"[33, 38, 39, 39, 45, 39, 39, 39, 45, 48, 47, 41, 43, 42, 39]"
Thursday,12:00,12:14,AB Walkway,F1,High,High,103,0,0,15,"[98, 86, 85, 87, 88, 85, 87, 73, 85, 101, 95, 88, 96, 103, 95]"
Thursday,12:00,12:14,B,F1,High,High,103,0,0,15,"[81, 85, 76, 79, 78, 83, 87, 98, 103, 76, 81, 78, 73, 81, 92]"
